id,name,city,country,coordinates
delhi-anand-vihar,Anand Vihar,Delhi,IN,"{'latitude': 28.646, 'longitude': 77.315}"
delhi-rk-puram,R.K. Puram,Delhi,IN,"{'latitude': 28.562, 'longitude': 77.183}"
delhi-mandir-marg,Mandir Marg,Delhi,IN,"{'latitude': 28.637, 'longitude': 77.207}"
delhi-ashok-vihar,Ashok Vihar,Delhi,IN,"{'latitude': 28.692, 'longitude': 77.17}"
bangalore-btm,BTM Layout,Bangalore,IN,"{'latitude': 12.916, 'longitude': 77.61}"
bangalore-peenya,Peenya,Bangalore,IN,"{'latitude': 13.03, 'longitude': 77.53}"
bangalore-yeshwanthpur,Yeshwanthpur,Bangalore,IN,"{'latitude': 13.02, 'longitude': 77.55}"
bangalore-whitefield,Whitefield,Bangalore,IN,"{'latitude': 12.969, 'longitude': 77.749}"
mumbai-bandra,Bandra,Mumbai,IN,"{'latitude': 19.054, 'longitude': 72.84}"
mumbai-kurla,Kurla,Mumbai,IN,"{'latitude': 19.074, 'longitude': 72.88}"
mumbai-borivali,Borivali,Mumbai,IN,"{'latitude': 19.231, 'longitude': 72.856}"
mumbai-dadar,Dadar,Mumbai,IN,"{'latitude': 19.017, 'longitude': 72.843}"
3409462,"Prabhat Colony, Jalgaon - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.001264, 'longitude': 75.565602}"
3409463,"Old MIDC, Jalna - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.854616, 'longitude': 75.905894}"
3409464,"Ambazari, Nagpur - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.121801, 'longitude': 79.04952}"
3409465,"Ram Nagar, Nagpur - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.143383, 'longitude': 79.048912}"
3409466,"Masoom Colony, Parbhani - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.265594, 'longitude': 76.761463}"
3409467,"Sneh Nagar, Nanded - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.173852, 'longitude': 77.296291}"
3409468,"Mahal, Nagpur - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.14472, 'longitude': 79.107595}"
3409469,"Kasarvadavali, Thane - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.26777, 'longitude': 72.97182}"
3409470,"Katrap, Badlapur - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.16485, 'longitude': 73.23409}"
3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.02579, 'longitude': 73.10297}"
3409472,"Upvan Fort, Thane - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.222279, 'longitude': 72.957979}"
3409473,"Deopur, Dhule - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 20.918946, 'longitude': 74.776388}"
3409474,"Mahesh Nagar, Malegaon - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 20.555712, 'longitude': 74.529236}"
3409475,"Tondare-Taloja, Navi Mumbai - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.063, 'longitude': 73.1209}"
3409476,"CBD Belapur, Belapur - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.0243902, 'longitude': 73.0406721}"
3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.090337, 'longitude': 73.014232}"
3409478,"Bhayandar West, Mira-Bhayandar - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.296481, 'longitude': 72.840923}"
3409479,"Mindspace-Malad West, Mumbai - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.1878657, 'longitude': 72.8304069}"
3409480,"Bolinj, Virar - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.445821, 'longitude': 72.7988231}"
3409481,"Khaira, Boisar - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.786089, 'longitude': 72.757971}"
3409482,"Bandra Kurla Complex, Mumbai - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.065931, 'longitude': 72.862131}"
3409483,"Chembur, Mumbai - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.0364585, 'longitude': 72.8954371}"
3409484,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.235581, 'longitude': 73.159121}"
3409485,"Gokul Nagar, Bhiwandi - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.309073, 'longitude': 73.057223}"
3409486,"Kherwadi_Bandra East, Mumbai - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.0632143, 'longitude': 72.8456324}"
3409487,"Sanpada, Navi Mumbai - MPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.0575752, 'longitude': 73.0151367}"
3409488,"Suhagi, Jabalpur - JMC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.218135, 'longitude': 79.95777}"
3409489,"Gupteshwar, Jabalpur - JMC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.142888, 'longitude': 79.916147}"
3409492,"HB Colony, Vijayawada - APPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 16.536107, 'longitude': 80.594233}"
3409493,"Rajiv Gandhi Park, Vijayawada - APPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 16.509717, 'longitude': 80.612222}"
3409494,"Bhoiwada, Dungarpur - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.837789, 'longitude': 73.714926}"
3409495,"Mudtra Sili, Jalore - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 25.344694, 'longitude': 72.626208}"
3409497,"KHB Colony, Karwar - KSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 14.816666, 'longitude': 74.141003}"
3409498,"Residency Area, Indore - IMC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.7084, 'longitude': 75.8815}"
3409499,"Regional Park, Indore - MPPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.678, 'longitude': 75.8559}"
3409500,"Maguda Nagar, Indore - IMC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.7524, 'longitude': 75.8872}"
3409501,"Airport Area, Indore - IMC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.7289, 'longitude': 75.8076}"
3409502,"Kalidaspur, Balasore - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 21.51161, 'longitude': 86.89088}"
3409503,"Forest Office, Barbil - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.1166054, 'longitude': 85.3945546}"
3409504,"Hakimapada, Angul - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 20.832874, 'longitude': 85.104082}"
3409505,"Lingraj Mandir, Bhubaneswar - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 20.24079, 'longitude': 85.836784}"
3409506,"CDA Area, Cuttack - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 20.48891, 'longitude': 85.84768}"
3409507,"Ferro Chrome Colony, Byasanagar - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 20.94185, 'longitude': 86.1151}"
3409508,"Patia, Bhubaneswar - OSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 20.34652, 'longitude': 85.8163}"
3409509,"SVSPA Campus, Barrackpore - WBPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.7605581, 'longitude': 88.3617589}"
3409510,"Byculla, Mumbai - BMC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.9767, 'longitude': 72.838}"
3409511,"Shivaji Nagar, Mumbai - BMC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.060498, 'longitude': 72.923356}"
3409512,"Kandivali West, Mumbai - BMC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.215859, 'longitude': 72.831718}"
3409513,"Sewri, Mumbai - BMC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.000084, 'longitude': 72.85673}"
3409514,"Ghatkopar, Mumbai - BMC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 19.083694, 'longitude': 72.920967}"
3409515,"Govindh Bhavan Colony, Jabalpur - MPPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.163174, 'longitude': 79.973061}"
3409516,"SIPCOT Nathampannai, Pudukottai - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 10.423417, 'longitude': 78.784889}"
3409517,"Collectorate Office, Virudhunagar - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 9.559382, 'longitude': 77.948828}"
3409518,"Rajiv Nagar, Vijayawada - APPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 16.554731, 'longitude': 80.64911}"
3409519,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 28.207266, 'longitude': 76.829265}"
3409520,"PCBL Residential Complex, Durgapur - WBPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.508764, 'longitude': 87.35444}"
3409521,"Evelyn Lodge, Asansol - WBPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.697936, 'longitude': 86.944395}"
3409522,"Mahabir Colliery, Asansol - WBPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.618183, 'longitude': 87.105718}"
3409523,"Bhumkar Nagar, Pune - IITM",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.60577, 'longitude': 73.749976}"
3409524,"Botanical Garden, Howrah - WBPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.554954, 'longitude': 88.292568}"
3409525,"Trivenidevi Bhalotia College, Asansol - WBPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.616515, 'longitude': 87.119133}"
3409526,"Panchawati_Pashan, Pune - IITM",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.536457, 'longitude': 73.805454}"
3409527,"SIPCOT Industrial Park, Perundurai - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 11.258242, 'longitude': 77.552761}"
3409528,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.614767, 'longitude': 73.799516}"
3409529,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 23.567923, 'longitude': 87.306843}"
3409530,"Dasnagar, Howrah - WBPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 22.6025571, 'longitude': 88.3105664}"
3410003,"Police Line, Sri Vijaya Puram - ANPCC",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 11.654054, 'longitude': 92.734055}"
3410004,"Amity University, Panchgaon - IITM",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 28.3153, 'longitude': 76.9143}"
3410005,"Dhankawadi, Pune - IITM",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 18.459883, 'longitude': 73.852193}"
3774726,"Ponnusamy Nagar, Namakkal - TNPCB",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 11.273992, 'longitude': 78.163545}"
4296966,Buraq integrated solutions,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.643208, 'longitude': 73.068119}"
4512170,"Altair's Home - Bemina, Srinagar",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 34.0702669, 'longitude': 74.7754688}"
4515157,"Barki, Lahore",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.4591591, 'longitude': 74.5396309}"
4527035,"BAM,  Civil Secretariat",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.565942, 'longitude': 74.2993626}"
4527173,Learning Alliance International ,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.525621, 'longitude': 74.436078}"
4527306,G3 Engineering Consultants,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.5046343, 'longitude': 74.4302545}"
4527402,"Hussainy House, HBFC Society",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.4571645, 'longitude': 74.4106586}"
4535267,EPA Hockey Stadium (DG) ,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.511995, 'longitude': 74.335551}"
4554236,Rawalpindi Women University,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.6452478, 'longitude': 73.0646181}"
4554729,Wild Life & Parks Sandha Road,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.562302, 'longitude': 74.3027031}"
4555745,"Forest Department, Ravi Road",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.602875, 'longitude': 74.300927}"
4556719,"Wasa 3, OHR Office ",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.650973, 'longitude': 73.0788731}"
4557686,"Ac Office Shalimar Complex, Wahga",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.574289, 'longitude': 74.447898}"
4565419,Social Welfare Department,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.6278837, 'longitude': 73.0924564}"
4565932,WASA Head Office 1,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.6022915, 'longitude': 73.0560117}"
4565933,"IEEE, Punjab University, LHR",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.495322, 'longitude': 74.295056}"
4566426,Punjab Food Authority,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.6304566, 'longitude': 73.0729694}"
4566427,"Abdullah Khokhar, House Johar Town",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.460056, 'longitude': 74.280672}"
4567363,Public Health Engineering,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.6335684, 'longitude': 73.0614477}"
4567364,"Conservator of Forest, North zone",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.540583, 'longitude': 73.116917}"
4567932,PHA Head Office,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.6055187, 'longitude': 73.0611438}"
4568423,"Model Town, CD Ground",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.491676, 'longitude': 74.313288}"
4568424,Raja Rehan E11/4,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.698979, 'longitude': 72.981907}"
4579733,WASA 2 (Sufaid tanki),,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.6386254, 'longitude': 73.069351}"
4600078,Abasyn University,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 34.0321798, 'longitude': 71.5864122}"
4605118,Small industrial development board(SIDB),,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.9817904, 'longitude': 71.5567563}"
4605119,Sensor Smog Gun (EDU),,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.454026, 'longitude': 74.29979}"
4605120,Hayatabad phase 7,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.9687263, 'longitude': 71.4147126}"
4607067,Shaheed Benazir Women University,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 34.0559766, 'longitude': 71.5646276}"
4607068,NIUIP,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.9935232, 'longitude': 71.4440704}"
4608419,IMSciences Institute Peshwar,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.9581864, 'longitude': 71.3343512}"
4608421,"Assistant Commissioner Office, Allama Iqbal ",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.47188, 'longitude': 74.239512}"
4608422,House # 1 Park Road F-8/1 Sector,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.7102628, 'longitude': 73.0312832}"
4608423,WWF Office ,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.9905988, 'longitude': 71.4996196}"
4609261,Ac Office Raiwind,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.299695, 'longitude': 74.22505}"
4609262,Directorate General Local Gov ,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.9916663, 'longitude': 71.435054}"
4609307,Khyber Medical University ,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.989115, 'longitude': 71.4359101}"
4609353,"AC OFFICE NISHTAR, GAJUMATA",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.377378, 'longitude': 74.350574}"
4609354,Ashrafia Colony,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 34.0268637, 'longitude': 71.5772755}"
4614770,EPA Office,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.977293, 'longitude': 71.5654702}"
4616262,District Health Authority,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.6333084, 'longitude': 73.0488857}"
4618315,DC Office Murree,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.9065558, 'longitude': 73.3980069}"
4618814,"The Bank of Punjab, Head Office, BOP Tower, Gulberg III.",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.508051, 'longitude': 74.337544}"
4629400,"Muncipal Corporation, Sialkot",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.494596, 'longitude': 74.541963}"
4629401,SCCI ,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.507924, 'longitude': 74.537957}"
4630451,Dc Office Sialkot,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.505286, 'longitude': 74.532952}"
4645154,Urban Policy Unit,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 33.9899378, 'longitude': 71.4991258}"
4663956,"Santushti Apartments, Vasant Kunj",,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 28.5266, 'longitude': 77.1493}"
4698865,AC Saddar/Cantt ,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.545217, 'longitude': 74.380569}"
4699919,Pak Arab Housing Society phase 2 ,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.418387, 'longitude': 74.345283}"
4700982,Samanabad,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.541983, 'longitude': 74.298065}"
4708999,WWF,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.4598818, 'longitude': 74.5130851}"
4710567,Regional Ombudsman Office,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.48209, 'longitude': 74.52664}"
4712030,PSGMEA,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.487371, 'longitude': 74.512444}"
4712608,"Craftive  Apparels, Defence Road",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.49447, 'longitude': 74.498977}"
4720578,Hyderabad,,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'latitude': 17.492676, 'longitude': 78.405394}"
4721112,Agriculture  Office Emnabad Road,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.465555, 'longitude': 74.523957}"
4721113,SWMC,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.516512, 'longitude': 74.51071}"
4722655,Divisional Forest office Kotli Araian,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.59938, 'longitude': 74.479594}"
4723667,Cheema Palace,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.54477, 'longitude': 74.569535}"
4725232,AC  Sambrial,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.477858, 'longitude': 74.337355}"
4755317,Walled cities Authority office ,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.19881, 'longitude': 71.46818}"
4756281,"WASA office, Chungi #09",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.20645, 'longitude': 71.47604}"
4757305,Forman Christian College & Chartered University,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.521146, 'longitude': 74.333954}"
4757794,"Multan Industrial EState, Board of Management",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.12721, 'longitude': 71.38191}"
4758328,Multan Industrial Estate,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.12714, 'longitude': 71.38146}"
4760841,Metropolitan corporation office ,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.17631, 'longitude': 71.48861}"
4767239,NFC IET Multan,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.22382, 'longitude': 71.53613}"
4769229,women university,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.2515, 'longitude': 71.57288}"
4770827,Muhammad Nawaz Sharif University of  Agriculture,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.1477, 'longitude': 71.44326}"
4771378,Cantt Public School & College,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.1827, 'longitude': 71.43621}"
4779254,District officer Industries / Registrar of Firms,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.207826, 'longitude': 71.439894}"
4779736,"WASA office, Chungi #09",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.20654, 'longitude': 71.4762}"
4780772,"UC office, khushal colony",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 30.20817, 'longitude': 71.49625}"
4782810,"House#E/21 B,Khayaban Ali Housing scheme ",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.35128, 'longitude': 71.69255}"
4790880,PHA Bahawalpur,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.38746, 'longitude': 71.70984}"
4791416,Allama iqbal hospital,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.503689, 'longitude': 74.547365}"
4791923,Commissioner Office,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.39228, 'longitude': 71.69131}"
4792427,Grand Asian University,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.437542, 'longitude': 74.577984}"
4792428,District council Office,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.39692, 'longitude': 71.66015}"
4792975,Union Council Sohwala,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.456292, 'longitude': 74.407467}"
4793474,Wheat Section RARI office,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.38647, 'longitude': 71.6535}"
4801603,Ac Office Daska,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.331763, 'longitude': 74.350492}"
4802178,Forest Office,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.38456, 'longitude': 71.70905}"
4802678,DD office of Forest Department,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.40517, 'longitude': 71.67999}"
4803208,University Of Sialkot,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.46479, 'longitude': 74.514128}"
4803719,Excise and Taxation Office,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.3904, 'longitude': 71.68645}"
4803720,Sialkot Medical College,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.429665, 'longitude': 74.47675}"
4804766,Public health engineering department,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.38715, 'longitude': 71.68701}"
4804768,Municipal Office,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.39894, 'longitude': 71.68424}"
4805270,Punjab Small Industries Corporation,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.42622, 'longitude': 71.66362}"
4814172,"Naqash febrics, Melaad Chock",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.39316, 'longitude': 71.66888}"
4814248,Yousaf Garden near Qatalmara Road,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.36232, 'longitude': 71.64155}"
4814288,"3 Marla, Islamia colony",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.36557, 'longitude': 71.69507}"
4816826,Khakwani colony near Darbar Mahel,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 29.3989, 'longitude': 71.69837}"
4834565,Naimat colony,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.41069, 'longitude': 73.12276}"
4834608,GC Women University ,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.41805, 'longitude': 73.1205}"
4837112,Divisional Forest Office,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.210657, 'longitude': 74.173003}"
4837114,FDA-01,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.41949, 'longitude': 73.09359}"
4837115,Gift University,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.205813, 'longitude': 74.192655}"
4837116,PHA Office,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.42893, 'longitude': 73.08995}"
4837165,"PHA , Gulshan Iqbal Park",,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.188717, 'longitude': 74.180032}"
4837166,Amin town,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.44492, 'longitude': 73.12673}"
4838124,Faisalabad Chamber of commerce,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 31.44577, 'longitude': 73.14266}"
4845646,Wasa office Model Town,,"{'id': 109, 'code': 'PK', 'name': 'Pakistan'}","{'latitude': 32.170496, 'longitude': 74.177999}"
